"B","C","D","F","G","ro","sigma","delta","oB","oC","oD","oF","oG","oRo","oSigma","oDelta","min1","min2","min3","Q_1","Q_2","Q_3","Q_4","Q_5","pDat","cas"
1,-0.25,-14,-12,60,0.4,0.05,0,0.9992191769,-0.2726279504,-13.7864224047,-11.7995973747,58.8555601242,0.2880378457,0.0513967396,-0.0164858718,0.0151835233,5.33727e-05,9.21586e-05,-0.0006557404,-0.0003977444,-0.0269419867,-0.1327627337,-1.7656128461,110,110
1,-0.25,-14,-12,60,0.4,0.05,0,0.9624451032,-0.204462178,-14.2501556826,-11.8760109589,61.175839326,0.3497775599,0.0522944288,-0.0178688442,0.0116700655,5.31523e-05,8.60122e-05,-0.0004018956,-0.000349596,-0.0206191143,-0.1009212646,-1.297783263,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,1.0117057646,-0.2434616951,-14.1273934591,-12.2089347047,61.490572127,0.2690483669,0.0453691527,0.0033000642,0.0136560393,3.88321e-05,7.38506e-05,-0.0004631616,-0.000348796,-0.0230243679,-0.0956043995,-1.430091167,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,0.9997933202,-0.26119649,-13.9711319514,-11.8736579421,59.4715195376,0.4699316433,0.0427583496,0.004137216,0.0092312309,3.66933e-05,5.72928e-05,-0.0003698049,-0.0003238808,-0.0192899358,-0.0808599058,-1.2305001239,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,0.9533399833,-0.2447029517,-13.8941950468,-11.3406347596,56.9681185173,0.352089444,0.0512612055,0.0022021,0.0120315038,5.0715e-05,8.10723e-05,-0.0004284966,-0.0003295432,-0.0222493425,-0.0965668013,-1.6972371626,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,1.0413356051,-0.3055659929,-13.5308431767,-12.1691831872,58.4310437532,0.5095119574,0.0523770679,-0.0019169425,0.0083772179,5.28019e-05,7.40974e-05,-0.0005309943,-0.000390584,-0.0268768417,-0.1216538251,-1.5702930769,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,0.9722146907,-0.3038423951,-13.6424319546,-11.160778429,56.7351779337,0.4257147337,0.0614818693,-0.0081617766,0.0102285897,7.15921e-05,9.63287e-05,-0.0006143262,-0.0003559399,-0.0220748369,-0.1371501023,-1.4818208111,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,1.0339785401,-0.2655811453,-13.9801110817,-12.1950341623,59.4056778465,0.3622280859,0.0419282119,0.0015245676,0.0121394947,3.42654e-05,5.4725e-05,-0.0004249132,-0.0002786564,-0.0162573546,-0.1002164854,-1.2008210662,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,0.9895468496,-0.2623626421,-13.8970659857,-11.7307147962,58.3165015975,0.5179553347,0.0497617923,0.0010448307,0.0083194882,4.97932e-05,6.79644e-05,-0.0004640921,-0.0003293985,-0.0205523967,-0.1043948244,-1.5677714875,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,1.029805343,-0.2448156929,-14.1192324426,-12.4295707326,60.5851936568,0.6624475558,0.0418037447,-0.00353024,0.005080777,3.2975e-05,3.71902e-05,-0.000410167,-0.0002932545,-0.0169705416,-0.0902801436,-1.105356455,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,0.9951612368,-0.2253476563,-14.2570808298,-12.2342102074,62.461426692,0.2950279765,0.0581989549,-0.0161522494,0.0136011662,6.20276e-05,0.0001004105,-0.000561921,-0.0003708459,-0.0250458055,-0.1341355535,-1.9013764489,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,1.0135268952,-0.2338374648,-13.9524739872,-12.3503921538,59.5076112322,0.4494371831,0.0534305721,-0.0174539932,0.0094347941,5.49666e-05,7.99462e-05,-0.0004696104,-0.0003558369,-0.0225119553,-0.1103155702,-1.4803896469,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,1.0661358109,-0.2446046816,-13.9633876554,-13.0593379823,61.9964469078,0.3764845949,0.0477498529,-0.0075177496,0.0119006152,4.37734e-05,7.01594e-05,-0.0006056714,-0.0004038028,-0.0240069435,-0.109815364,-1.4430158433,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,1.0261054813,-0.2655363515,-13.892251375,-12.2942001567,60.0807676353,0.5386286038,0.0471861649,-0.0103751269,0.0075982372,4.22644e-05,4.76828e-05,-0.0005885605,-0.0002995384,-0.0194748338,-0.1370939013,-1.4034318344,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,0.9860562422,-0.2335029176,-14.0219908642,-11.9895942178,59.7599881238,0.44633639,0.0530057432,0.0057814011,0.0097723919,5.745e-05,8.02578e-05,-0.0005307335,-0.0003508242,-0.0231270773,-0.1070219436,-1.4894761636,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,0.989521157,-0.2581413399,-13.9400006776,-11.709795543,58.5067872179,0.2966601436,0.0561463681,-0.0021341504,0.0136057418,5.88691e-05,9.35566e-05,-0.0005784978,-0.0003748837,-0.0234732029,-0.1074301522,-1.3833695695,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,0.9846838287,-0.2587794546,-14.1113670209,-11.5507263924,59.7558448341,0.3370170502,0.0534734641,-0.004526129,0.012248964,5.37914e-05,9.15835e-05,-0.0005754762,-0.0003838319,-0.025062215,-0.1266942175,-1.6490694329,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,1.0124730907,-0.2600131663,-14.0864838337,-12.0805841753,60.9040050679,0.4852846811,0.0448807818,-0.0040821861,0.0090840573,3.87539e-05,5.71103e-05,-0.0005005182,-0.0003031614,-0.0184793453,-0.1044765321,-1.3212831989,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,0.9869330521,-0.2462564106,-13.9499053998,-11.8832290284,59.6500892989,0.5512005222,0.0446316839,-0.0020244271,0.0074260484,3.80227e-05,5.06022e-05,-0.0004905882,-0.0003095522,-0.0195767272,-0.092258573,-1.1539098776,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,1.0398092316,-0.2480948701,-13.86272123,-12.5347988346,60.0869598324,0.4565944792,0.0518565597,0.0116098676,0.0089875167,5.2526e-05,7.45222e-05,-0.0006392662,-0.0003852114,-0.026069338,-0.1204668355,-1.6718095771,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,0.9645817518,-0.2942045242,-13.6945440368,-11.1260980872,56.4672956629,0.2971907583,0.0518489591,0.0074208681,0.0127594797,5.18063e-05,8.62707e-05,-0.000559757,-0.0003491042,-0.0208208454,-0.1091571362,-1.209462518,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,0.9901002169,-0.2387583997,-14.0356287526,-11.8605854928,59.4071643148,0.2895748987,0.0385994238,-0.0118250522,0.0128745197,2.72566e-05,4.35153e-05,-0.0003895109,-0.0002478099,-0.0151197961,-0.0927849058,-1.0863708709,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,1.007403408,-0.2287130428,-14.2011915726,-12.1741925052,60.7896742592,0.1820175049,0.0567438655,-0.0041624917,0.0155886592,5.69132e-05,0.0001083008,-0.0005004061,-0.0004001256,-0.0257327429,-0.1135339662,-1.5526049426,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,1.0344906525,-0.3052787984,-13.7008951515,-11.9435524724,57.799808601,0.478876064,0.0390957383,-5.10155e-05,0.0091936951,3.00729e-05,4.59196e-05,-0.0003911833,-0.0002739386,-0.0154076338,-0.0794445656,-1.0839372863,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,0.9776633006,-0.2357723394,-14.2467647743,-11.7442975778,60.7612077605,0.324895116,0.040038187,-0.0060558029,0.0131173434,2.95606e-05,4.97543e-05,-0.0003653542,-0.0002674182,-0.0155986631,-0.0814748607,-1.0558979119,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,1.029576375,-0.2457787771,-14.0820772415,-12.3472712944,60.5501123459,0.4424711811,0.0560980596,-0.0037854733,0.0099739806,5.93866e-05,8.65783e-05,-0.0005811584,-0.0003952684,-0.0265772571,-0.1063978426,-1.4983522076,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,0.9806195453,-0.2406218432,-14.1200138905,-11.9484765281,61.0323639252,0.0478941131,0.0442345381,2.4483e-05,0.0176959159,3.45405e-05,6.25129e-05,-0.0004148665,-0.000276992,-0.0183181367,-0.0951229344,-1.3182960731,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,0.9915336339,-0.2452777564,-14.0460288411,-11.8478906117,59.7012287007,0.2933598932,0.0471580101,-3.8975e-06,0.0124919623,3.99415e-05,7.36225e-05,-0.0005108441,-0.0003457607,-0.0216440336,-0.1022044499,-1.3694241179,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,1.000698813,-0.265364384,-13.8644890427,-11.9456109441,59.6527710141,0.4251841152,0.0493939965,-0.007178322,0.0106554984,4.71762e-05,8.0119e-05,-0.0004698549,-0.0003761502,-0.0264779762,-0.1006456056,-1.6072393521,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,1.0060715133,-0.2758379019,-13.7938165847,-11.8820397946,58.8096565727,0.3537006687,0.0492629847,-0.0029346861,0.0118797869,4.43087e-05,7.89736e-05,-0.0004543748,-0.0003547476,-0.0217600492,-0.1034070732,-1.3568270641,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,0.9658251897,-0.2525360914,-14.1350611637,-11.5251125187,59.9198522094,0.1983420542,0.0507500875,-0.0130983548,0.01453899,4.61226e-05,7.76615e-05,-0.0004746194,-0.0003159658,-0.0202990037,-0.1083746034,-1.3084490039,120,120
1,-0.25,-14,-12,60,0.4,0.05,0,1.0027128631,-0.3165127628,-13.6956553235,-11.6253448649,58.6784079628,0.4023120347,0.0676575305,0.0033445401,0.0100130722,8.84939e-05,0.0001321519,-0.0005603053,-0.0004343092,-0.0279489252,-0.1168475672,-2.0566125378,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.9995206046,-0.2724858179,-14.0060102594,-11.7962636986,60.2488060569,0.4529383822,0.0433660657,-0.0199470522,0.0074208798,3.62263e-05,3.8143e-05,-0.000418265,-0.0002673698,-0.0171055689,-0.0912019057,-0.8735007071,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.9868441757,-0.2223497534,-14.1666757963,-12.0778006452,60.3333942894,0.4901838705,0.0554512847,0.0097470235,0.0080027058,5.61239e-05,7.49739e-05,-0.0004608684,-0.0003295867,-0.0208356113,-0.1009236095,-1.6267041569,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.9772841202,-0.2536486292,-14.0113893923,-11.6329577579,59.7755658619,0.4034277264,0.0504897935,-0.0103218004,0.0098373208,4.33801e-05,6.60628e-05,-0.0004680085,-0.0003162311,-0.0207927263,-0.1212472222,-1.4697005121,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.9932370771,-0.2501784991,-14.0007106321,-11.9275602556,60.0429043175,0.3316436553,0.0462570432,-0.0231758306,0.0091766092,3.90929e-05,5.13816e-05,-0.0004076527,-0.0002678932,-0.0159806611,-0.0975397681,-0.9156552728,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.9903516233,-0.2143839594,-14.2383304476,-12.1762040204,61.2411179062,0.3161075105,0.0532854591,0.0114480918,0.0112957444,5.0468e-05,7.27683e-05,-0.0005125479,-0.0002879683,-0.0187332011,-0.1068958367,-1.4416530798,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,1.0111343887,-0.2457923153,-14.0269395386,-12.2259735136,60.7497795602,0.3830212758,0.0522922175,0.0086330039,0.0105756184,4.74977e-05,6.90565e-05,-0.0004819924,-0.0003163037,-0.0209398581,-0.0935640501,-1.3201667098,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.9956830288,-0.2493740016,-13.9669550263,-11.9876657689,60.012160708,0.2908171532,0.0397525697,-0.0006553657,0.0132584612,2.68992e-05,4.6245e-05,-0.0003580671,-0.0002510473,-0.016109796,-0.0726465237,-0.9940149812,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,1.0159646428,-0.2475177835,-14.1426520208,-12.2486364284,61.1251725268,0.5090305268,0.0432247853,-0.0034755462,0.0076295331,3.3013e-05,4.57836e-05,-0.0004515683,-0.000285327,-0.0172508021,-0.0842637178,-1.2071220798,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.9760650954,-0.2312535267,-14.2312511173,-11.8532508045,61.2485287651,0.2921206264,0.049687748,-0.0009872432,0.0114959329,4.06666e-05,6.84521e-05,-0.0005171059,-0.0002995335,-0.0201327905,-0.1249878459,-1.3624023446,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,1.0204311793,-0.283120458,-13.7235862513,-12.0584166844,58.7762148114,0.2084702965,0.0522789228,0.0081686118,0.0134278552,4.54228e-05,7.90316e-05,-0.0004908103,-0.0003177142,-0.0197757594,-0.1126170081,-1.3996816019,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.9829759253,-0.233880189,-14.1167230751,-11.958964111,61.0059119328,0.2500696538,0.0534067464,0.0047422941,0.0124429568,4.96974e-05,9.322e-05,-0.0005929476,-0.0003725908,-0.0262887936,-0.1128338639,-1.6183920216,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,1.0089198723,-0.2163024837,-14.2788238886,-12.3499710889,62.0714347403,0.4139717104,0.0713717301,0.0040895961,0.0095043463,9.34728e-05,0.0001367882,-0.0006776208,-0.0005142411,-0.0258561194,-0.1348388967,-1.8761066969,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,1.0205630404,-0.2348773027,-14.0338398221,-12.4043625222,60.2653329708,0.3629828169,0.051385945,0.005112006,0.0102297326,5.15294e-05,7.9085e-05,-0.0005755557,-0.0003478107,-0.0252295976,-0.109397949,-1.6664023139,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.9930054404,-0.2464826533,-14.0091270301,-11.9796295783,60.2331347434,0.5156482782,0.0517237237,-0.0097934538,0.0075180634,4.79729e-05,6.48102e-05,-0.0004232386,-0.0003079128,-0.0190460816,-0.0968310075,-1.2800735885,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,1.0284385487,-0.2632727196,-13.8820228101,-12.2898216307,59.9740903694,0.2400798094,0.0410428793,0.00184208,0.0125813014,2.90075e-05,5.1235e-05,-0.000416545,-0.0002705389,-0.0170489312,-0.0862635315,-1.1709630042,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,1.0141355425,-0.2563731951,-14.0069414098,-12.2089796762,60.6784115975,0.231424207,0.0496258781,0.0205105694,0.0094958166,4.94216e-05,6.59017e-05,-0.0004867586,-0.0002631043,-0.0171591112,-0.0979423163,-1.5153570187,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.9946242742,-0.2425620958,-13.8854630093,-11.9592271211,58.7635089879,0.3618240477,0.0412270516,0.0127486005,0.009636671,3.31458e-05,4.27759e-05,-0.0003544356,-0.0002412418,-0.0150855601,-0.0674258488,-1.0963340367,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.9908656407,-0.2366311105,-14.0948043144,-11.9186498639,59.7642198936,0.4249235566,0.0561114785,-0.0108023247,0.0091991843,5.40954e-05,8.12579e-05,-0.0005332695,-0.000349077,-0.0210531475,-0.1118774147,-1.283959684,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.9992983541,-0.2275304221,-14.0679227872,-12.2432574986,61.3615598783,0.3205877531,0.0520653777,-0.0060646457,0.0115268577,4.56324e-05,6.94093e-05,-0.000527025,-0.0003100157,-0.0212450761,-0.1162032834,-1.4732402244,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.9962180189,-0.258014486,-13.8495526409,-11.8843318683,58.7095851085,0.4126510387,0.0574192776,0.0059605731,0.0094276355,5.63768e-05,8.10674e-05,-0.0005433077,-0.0003540674,-0.0213311499,-0.1117537643,-1.3677947587,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.9471792859,-0.2296725921,-14.2297822094,-11.4993168321,60.1907591363,0.2183834796,0.0408396201,0.0055129809,0.0135269069,2.98457e-05,4.98877e-05,-0.0003059041,-0.0002440649,-0.0158200719,-0.0592192198,-1.0237068793,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.9737512125,-0.2144701596,-14.2106307731,-11.9294192503,60.2062209016,0.3350392459,0.0500060296,-0.0044928918,0.0108576102,4.14575e-05,6.70734e-05,-0.0004160135,-0.0003166451,-0.018745886,-0.0948078611,-1.1058107046,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.9979314826,-0.2236876079,-14.2944026443,-12.2595875075,63.0073802778,0.4181509645,0.0710282464,-0.0025416607,0.0097934644,8.97254e-05,0.0001313146,-0.0006830854,-0.0004359646,-0.0266773023,-0.1486495683,-1.933573894,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,1.0166358987,-0.2602235287,-13.8682193454,-12.1506670397,59.5772694296,0.4162117284,0.0579766027,-0.0026627037,0.0096522536,5.8727e-05,9.24677e-05,-0.0006209665,-0.0003696867,-0.0253451637,-0.1297732938,-1.6379717292,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,1.007468454,-0.2804761146,-13.6868792819,-11.8812837077,57.3663778969,0.392318998,0.0571268036,0.0084435428,0.0097717824,5.97043e-05,0.0001019383,-0.0004624473,-0.0003797833,-0.0234192653,-0.0986000502,-1.6575885441,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.9905589068,-0.2385230648,-14.0859320443,-11.9782476612,60.5301436512,0.2732071248,0.0481454334,-0.0024184921,0.0127288882,4.04425e-05,7.71955e-05,-0.0004029558,-0.0003459008,-0.0204341907,-0.0935277557,-1.5063605543,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,1.0108877991,-0.2667480236,-13.9862282575,-11.9524057067,59.8968946394,0.4812826673,0.0642624435,0.0029852943,0.0082042191,7.35197e-05,9.92803e-05,-0.000634579,-0.0003910589,-0.0237011898,-0.1397037241,-1.767696743,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,1.0091591459,-0.2387291899,-14.122184714,-12.2389928661,61.6998266856,0.1860480068,0.0571613407,0.0007352261,0.013120296,5.39416e-05,9.97438e-05,-0.0005890712,-0.0003750384,-0.0239722284,-0.1184576728,-1.6243822809,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,0.961655587,-0.2502954621,-13.958028256,-11.3812696432,57.9803841607,0.4096438684,0.0601927047,-0.0081333044,0.00962988,6.16281e-05,8.61615e-05,-0.0005281302,-0.0003400706,-0.0217850192,-0.1140851276,-1.5035050292,130,130
1,-0.25,-14,-12,60,0.4,0.05,0,1.0167640442,-0.2678240645,-13.847360044,-12.1681877799,59.5592917117,0.3977553145,0.0488688167,-0.0083353765,0.0092040741,3.75265e-05,6.61651e-05,-0.0004287892,-0.0003035959,-0.0194155706,-0.1028125539,-1.40697946,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,0.9921277517,-0.2438591131,-14.0830652963,-11.9992372226,60.6849455436,0.3641377919,0.037970439,-0.0118120515,0.0095083512,2.31816e-05,3.65515e-05,-0.0002910458,-0.0002195936,-0.0136928541,-0.067920367,-0.8164881922,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,1.0397294374,-0.2678526858,-13.7519037964,-12.4788763037,59.637668283,0.3839988311,0.0436461006,0.0019600257,0.0092321246,2.9713e-05,5.229e-05,-0.0004774097,-0.0002811288,-0.0160542148,-0.1093043333,-1.1873054696,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,1.0052838239,-0.2505237268,-13.9830855477,-12.177093538,60.6977408062,0.3741799982,0.0438140936,-0.0100032354,0.0101989022,3.06128e-05,4.92097e-05,-0.0003556178,-0.0002554461,-0.0162173419,-0.0764259369,-1.0503570874,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,0.9886174221,-0.2877556546,-13.7382913819,-11.5156844111,57.3007963086,0.4400613664,0.0470232238,0.0014550905,0.0083838013,3.67889e-05,5.51333e-05,-0.0004167663,-0.000260516,-0.0160785844,-0.0916753117,-1.0868996589,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,0.9647383212,-0.226459973,-14.246106799,-11.7206984039,61.1124184617,0.5102025481,0.0441704866,0.0148441551,0.0064824482,3.35218e-05,4.68497e-05,-0.0003193128,-0.000238877,-0.0146865871,-0.0711211103,-1.0695885372,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,1.0243798693,-0.3007663391,-13.7050533746,-11.9581863531,57.9348568586,0.3949215834,0.0524378745,0.0173842034,0.0080684756,5.03912e-05,6.95397e-05,-0.0005081972,-0.0003373886,-0.0203058858,-0.0901827243,-1.3895852,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,1.0022758235,-0.2985273135,-13.6871914526,-11.6613199844,57.5734941178,0.3410780721,0.0382507602,-0.0032174738,0.0106065661,2.34714e-05,4.11088e-05,-0.0003061645,-0.0002409871,-0.0143747571,-0.0626371971,-0.8631936094,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,0.9962039605,-0.2653801992,-13.9853941325,-11.8086999681,59.3311901822,0.4007543952,0.0526922365,-0.0027667387,0.0089229875,4.35893e-05,7.17029e-05,-0.0004544103,-0.0003038231,-0.020236112,-0.1013427214,-1.3003570097,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,0.9992736529,-0.2504423147,-14.0939759101,-12.1047806399,61.5737900903,0.4661605544,0.0432296295,-6.15588e-05,0.0079336162,3.23913e-05,5.12867e-05,-0.000474701,-0.0003003053,-0.0194509913,-0.0873482059,-1.1573030645,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,1.0043168939,-0.271855114,-13.7906163685,-11.8712034046,58.1796033558,0.3098903073,0.0483988783,0.012028552,0.0098818585,4.15622e-05,6.07703e-05,-0.0003911048,-0.0002644424,-0.0157861178,-0.0818383242,-1.2186973696,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,0.9834456587,-0.2691711135,-13.7559400452,-11.6941571692,58.2489160141,0.4959554819,0.0366735365,0.0097936681,0.0069633042,2.5892e-05,3.06082e-05,-0.000287182,-0.0002059658,-0.0132241848,-0.0604774618,-0.9196090518,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,1.067385968,-0.2377371016,-14.0724740019,-12.9396851472,61.1884533322,0.4990454726,0.052670901,0.0125589324,0.0068380772,4.64242e-05,6.95916e-05,-0.0005978328,-0.0003487838,-0.0240747675,-0.1173130276,-1.6471015587,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,1.001918609,-0.2668271052,-13.9306669249,-11.795871467,59.3813950734,0.3921967317,0.0461292099,-0.0166282695,0.0087599738,3.4589e-05,4.84301e-05,-0.0003900876,-0.0002663257,-0.016164843,-0.093803975,-1.0478902454,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,0.9754442619,-0.2301580971,-14.2002663577,-11.7708189508,60.6659344857,0.2760313643,0.0476116427,0.0115435783,0.0109477108,3.61832e-05,5.99238e-05,-0.0003678551,-0.0002636555,-0.0168708739,-0.0764759107,-1.2237120729,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,1.0208019305,-0.2599419618,-13.905946318,-12.2826283357,60.1648714514,0.1398576642,0.0509354126,0.0155656593,0.011486552,4.82077e-05,7.90968e-05,-0.0003746494,-0.0003335249,-0.017982296,-0.0707698519,-1.2818387023,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,0.9997881729,-0.222770615,-14.09164566,-12.3212799848,60.9743066849,0.4917263733,0.0377769236,0.0036439342,0.0073278045,2.31598e-05,3.42983e-05,-0.0002837738,-0.0002281869,-0.0141246486,-0.0610892638,-0.8839673685,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,1.0038309976,-0.2323850233,-14.1530784382,-12.114739731,60.8818739017,0.2685290863,0.0453051359,0.013459239,0.0112846445,3.3745e-05,6.14252e-05,-0.0003438472,-0.0002908268,-0.0162074906,-0.0724186434,-1.2046211129,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,1.0257663778,-0.239937312,-14.0871989912,-12.3954932329,61.2054054553,0.3509265555,0.0460763685,0.0002755496,0.0102532426,3.69938e-05,5.75502e-05,-0.0004804195,-0.0002871724,-0.018316996,-0.0983822249,-1.44036739,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,0.9758022266,-0.2546470699,-14.016312075,-11.7449368977,60.4930623605,0.1702670021,0.0502640258,-0.001347452,0.0147224133,3.93154e-05,6.85342e-05,-0.0004111118,-0.0002747691,-0.0161963065,-0.0940963976,-1.2862308097,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,1.0403400671,-0.2691117156,-13.922466941,-12.4558495426,60.971121452,0.4064622852,0.063716648,0.0105189071,0.0091469551,6.98871e-05,9.95301e-05,-0.0006445645,-0.0003598332,-0.0218571127,-0.1265146491,-1.6710537194,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,0.9810937712,-0.2878011831,-13.7842525115,-11.2965737819,57.1394213991,0.1951046357,0.0557310678,-0.0014079564,0.0124903457,4.91942e-05,8.46971e-05,-0.0004884927,-0.0003084651,-0.0190115023,-0.1042150193,-1.3535817983,140,140
1,-0.25,-14,-12,60,0.4,0.05,0,1.0254625231,-0.2640929973,-13.8143134278,-12.2102967126,58.905987488,0.1860430936,0.0484333513,0.005920957,0.0104294858,3.78508e-05,6.98643e-05,-0.0004573665,-0.0003189947,-0.0212094179,-0.0876370462,-1.3458493221,140,140
